,region,y,h,result
32,3.0,12.028093450968738,13.542696083158248,-0.023449518186765772
33,3.0,12.014092422497477,13.80219698075404,-0.06533382173159907
34,3.0,12.007455064367978,13.986886936600516,-0.09178884260379583
35,3.0,12.077224476929665,13.198715681534171,-0.13376639929037104
36,3.0,12.00055221171236,13.815461428454832,-0.08030206054306
37,3.0,12.070685734384762,13.729007168040988,-0.0008646218957881757
38,3.0,12.077127034668594,13.07404465173409,-0.11937319308217909
39,3.0,12.035846572854426,13.11586905952513,-0.16553046187675236
40,4.0,12.08631034258756,14.623298126827558,-0.08102112619368818
41,4.0,12.033089802485264,14.063558350286025,-0.07436601432095813
42,4.0,12.031098232171566,14.325183322026747,-0.10437750583735728
43,4.0,12.072960617833806,14.637557471355214,-0.09589793047122619
44,4.0,12.088721274257631,14.47221492516195,-0.06246398933821595
45,4.0,12.01195942459383,14.713244787222996,-0.16499953510750132
46,4.0,12.07607850486169,14.561277197569495,-0.0846300420175723
47,4.0,12.077096717995456,14.493795596364391,-0.07639919772682369
48,4.0,12.0522732829382,14.42754101835855,-0.09414605577787505
49,4.0,12.00254191267441,14.107891426993303,-0.10967430843220427
50,5.0,12.003142918568674,15.63641041126378,-0.06101940053551935
51,5.0,12.031435598107633,15.508570691164705,-0.02020742790057284
52,5.0,12.09075664739261,15.249292229148876,-0.14330696136805798
53,5.0,12.041038292303565,15.755551138543048,-0.03476515136664027
54,5.0,12.022879816549162,15.076979909828792,-0.19286168097466216
55,5.0,12.028975145291376,15.161221287254005,-0.19573454990858075
56,5.0,12.092969765234256,15.808120379564418,-0.20043950054662218
57,5.0,12.063340375651045,15.871460590187718,-0.023783655153135186
58,5.0,12.08036720768991,15.186570058886035,-0.14702510298850235
59,5.0,12.089255899848997,15.539342241915651,-0.1756379490358242
60,6.0,12.080744015516403,16.896091299923494,-0.10612071159834535
61,6.0,12.031800347497189,16.110051924527678,-0.07861951113520682
62,6.0,12.022793516254191,16.427107788626255,-0.11851757683012565
63,6.0,12.081801476592249,16.860730583256345,-0.10163224917914171
64,6.0,12.00069521305312,16.510747302577567,-0.1487592272501086
65,6.0,12.041741100314878,16.22210781047073,-0.07960056855368869
66,6.0,12.011986536733367,16.337615171403627,-0.12061532124515395
67,6.0,12.094290970391253,16.323202932020756,-0.036885752636138136
68,6.0,12.051879062174336,16.70301895889518,-0.11625103062631936
69,6.0,12.036362960237929,16.97178208272096,-0.15785415812387527
70,7.0,12.096244729494211,17.251782295825365,-0.12507844630364495
71,7.0,12.049724850589238,17.30087830981677,-0.17636061177458728
72,7.0,12.028484049437749,17.03688694735453,-0.1720461430106024
73,7.0,12.060956433397989,17.50267902322886,-0.18463327876769675
74,7.0,12.005147875125,17.278646464236612,-0.0004226678145897722
75,7.0,12.090826588596665,17.239561890666973,-0.1293153995121461
76,7.0,12.014489487209122,17.489452760277562,-0.009740082129690464
77,7.0,12.09856504541106,17.2420552715115,-0.12181622468301612
78,7.0,12.067213554740588,17.76161961532872,-0.20336405031069482
79,7.0,12.02376375439924,17.72821634861186,-0.021566386507924307
80,8.0,12.036778313271926,18.63230583059358,-0.08812801216141963
81,8.0,12.063352971076087,18.53577468407476,-0.053075628910876915
82,8.0,12.00902897700544,18.83530249558924,-0.13367913291385847
83,8.0,12.032078006497173,18.186518510399853,-0.053655925758501866
84,8.0,12.004077514155476,18.59089294318824,-0.11720246035001836
85,8.0,12.067756436184228,18.016587828927857,-0.003003253167779718
86,8.0,12.051209305829929,18.22649577519794,-0.03803852863960522
87,8.0,12.064517279040944,18.17436642900499,-0.02013969371421709
88,8.0,12.069093773810248,18.386735346300537,-0.03424169814480216
89,8.0,12.093672998873672,18.137520944145997,-0.21309147312540766
90,9.0,12.034106635105026,19.11347352124059,-0.13293743758946164
91,9.0,12.092469361827856,19.877339353380982,-0.14113836880020791
92,9.0,12.025794162771517,19.65998404603418,-0.1889244814327391
93,9.0,12.08172222002012,19.555200811599462,-0.12385909698177677
94,9.0,12.0529650578356,19.24185229090045,-0.1252913877182582
95,9.0,12.00931027678059,19.89721575795333,-0.22604320383026355
96,9.0,12.090041805716332,19.633101457273263,-0.12232213829606842
97,9.0,12.03390297910487,19.34920957461266,-0.1537292420477172
98,9.0,12.072595567887024,19.897110259952576,-0.16273454006750399
99,9.0,12.08870864242651,19.779875545857625,-0.13642719543172532
100,10.0,12.064203164615428,20.08413996499505,-0.18736693808086002
101,10.0,12.01616287140946,20.89855418852708,-0.06510021999830329
102,10.0,12.060642905965958,20.00919705161663,-0.1844242513940113
103,10.0,12.010147154286605,20.663501769108056,-0.052692014524541975
104,10.0,12.000506158384622,20.160808051417497,-0.02281341662715164
105,10.0,12.05487337893666,20.69189519769269,-0.010184800456968901
106,10.0,12.06519612595026,20.22426930946056,-0.19852411527402225
107,10.0,12.071217922134752,20.2372490874968,-0.1936257347925121
108,10.0,12.032539969815929,20.746491405118025,-0.03680424247745151
109,10.0,12.06496328990472,20.84922341049418,-0.012426519282149329
110,11.0,12.065761289230034,21.56830860333547,-0.06779827452480625
111,11.0,12.00936747678281,21.367715803059436,-0.10856751192066838
112,11.0,12.026520236768173,21.243989643379084,-0.08175455480150795
113,11.0,12.097301055475244,21.39309772466676,-0.022597073645544086
114,11.0,12.089204655517712,21.631138625997263,-0.04924238732022701
115,11.0,12.079481130354164,21.502637093105196,-0.048959912503040215
116,11.0,12.057690388462635,21.492517693818865,-0.06996622522112439
117,11.0,12.019524298779803,21.722452115261504,-0.1260410028263479
118,11.0,12.028077236244084,21.024315966431452,-0.06302723432738944
119,11.0,12.064547229590715,21.17711067940705,-0.03849625743434082
120,12.0,12.09404585843529,22.953928577002586,-0.1467830333186395
121,12.0,12.091486439022043,22.370158700255445,-0.10430440861173373
122,12.0,12.001545661652887,22.928318562587727,-0.23732977732393756
123,12.0,12.042818414831732,22.96665481904367,-0.19899941988491499
124,12.0,12.096361997708923,22.85300945546736,-0.13669700680943286
125,12.0,12.02944488920696,22.385097728601924,-0.1675131555045688
126,12.0,12.085113667151685,22.31692200515628,-0.10655964060065592
127,12.0,12.01694927466861,22.55680126245835,-0.19328052930257655
128,12.0,12.093615477416078,22.69602979667497,-0.1273448472894625
129,12.0,12.057006117008935,22.097176493770768,-0.11765147222748773
130,13.0,12.061500722669916,23.990053850104264,-0.0012543288322000024
131,13.0,12.014008401523652,23.518329652363736,-0.016306001146412896
132,13.0,12.087737307192794,23.74076861775421,-0.21342767042569477
133,13.0,12.069701574099527,23.70248408398711,-0.22854114119961721
134,13.0,12.035949115121976,23.29359184426449,-0.23098889416589508
135,13.0,12.080936115547852,23.81011339467918,-0.22552675894665164
136,13.0,12.08670723185801,23.91324055255647,-0.22762522063771762
137,13.0,12.051134239886094,23.5015162946872,-0.23173739712625618
138,13.0,12.079829517896677,23.64996393077777,-0.21439608168972235
139,13.0,12.07019668772577,23.7957926694361,-0.23517465882112099
140,14.0,12.089000534181755,24.337995156851537,-0.2576690639247978
141,14.0,12.037558295263992,24.09398193984087,-0.03233059653082471
142,14.0,12.057828014099616,24.035942273796746,-0.008076660520476509
143,14.0,12.046559801813244,24.542644634707575,-0.05402958606644859
144,14.0,12.028654125212828,24.59083326056901,-0.07522798706395584
145,14.0,12.003050024993906,24.037348188749213,-0.06295982024128044
146,14.0,12.082260056065966,24.36019064141126,-0.0058538666693834784
147,14.0,12.012706051265187,24.522243260054804,-0.08649544295105294
148,14.0,12.07699935530986,24.215821027496844,-0.0012333945494180654
149,14.0,12.0622890475819,24.085347464993767,-0.007003802763923872
150,15.0,12.00516817211686,25.53135463156815,-0.16262580956259676
151,15.0,12.05406351216101,25.637429901498205,-0.12089401590783666
152,15.0,12.072609133372266,25.97585207946253,-0.1251745951413774
153,15.0,12.05163003483012,25.322956472941247,-0.10204596506312136
154,15.0,12.07951861947687,25.270832251262075,-0.07061915973568134
155,15.0,12.043897142070564,25.078456381342267,-0.09318854995641068
156,15.0,12.002535074341546,25.96264841467793,-0.19437049560626463
157,15.0,12.08359801205122,25.695974206093695,-0.09530957488084901
158,15.0,12.040895294441428,25.173294320070845,-0.10263113663633838
159,15.0,12.01564370426711,25.2502428981646,-0.1331078296254482
160,16.0,12.054922666470612,26.714595922700063,-0.19242918463182335
161,16.0,12.066019737671771,26.27993389694594,-0.15221200722944594
162,16.0,12.09548652806632,26.737896916695767,-0.15341622317475512
163,16.0,12.05543540525114,26.61172074623435,-0.1850363420729746
164,16.0,12.041960006242778,26.24773098950116,-0.17411311904086624
165,16.0,12.035597267865128,26.75784611046437,-0.21464792228296403
166,16.0,12.001439348862975,26.11607264050692,-0.2057920682728014
167,16.0,12.004600264202177,26.04072880231897,-0.19756187903198352
168,16.0,12.0855460584011,26.703657859380023,-0.16106979794289167
169,16.0,12.047417382908732,26.097834160651,-0.1585801034073171
170,17.0,12.049161587511684,27.473471770780566,-0.24871664116636616
171,17.0,12.017320186991002,27.43385164923797,-0.0027921968955713083
172,17.0,12.039850473439737,27.615850098052217,-0.26746387079540845
173,17.0,12.063509365086764,27.04530400977205,-0.20590864014738663
174,17.0,12.037461261462647,27.62585991571424,-0.27051621754023536
175,17.0,12.050313625858008,27.85648984118832,-0.27291242897988255
176,17.0,12.065869363161896,27.16293442708143,-0.2113792621035131
177,17.0,12.007056874740044,27.642419278206315,-0.025368896683685804
178,17.0,12.00265113105416,27.585775581273463,-0.026434125757266003
179,17.0,12.094023024142496,27.57547417787588,-0.21060874766527604
180,18.0,12.038816992620651,28.643288218442358,-0.0523084758045087
181,18.0,12.045825289049152,28.545616789315936,-0.03959845693032982
182,18.0,12.094146480877653,28.38610263780077,-0.2639503822165352
183,18.0,12.096119056382392,28.905350641956066,-0.010264623707392673
184,18.0,12.01957911347893,28.069361300875165,-0.03796355740550972
185,18.0,12.010077800137744,28.01822182565155,-0.04446340638546609
186,18.0,12.009444296075593,28.68300677341636,-0.08400152693958063
187,18.0,12.007118864846024,28.31897563029376,-0.06505812900170937
188,18.0,12.084487531096944,28.023271935735824,-0.24973823044155452
189,18.0,12.081446848258894,28.2818547747734,-0.26980264989602176
190,19.0,12.011816482762166,29.69673716536415,-0.14040844866400626
191,19.0,12.062894284677988,29.87747201352705,-0.09973312632951448
192,19.0,12.073507104380388,29.803480930384847,-0.08486013050450403
193,19.0,12.028203457257131,29.177439543779723,-0.09399203034770842
194,19.0,12.075061475164086,29.806834739267263,-0.08349867817068102
195,19.0,12.099050514200067,29.412617676911427,-0.0367562555066403
196,19.0,12.037201808579278,29.776412960742,-0.11961126919763032
197,19.0,12.0340803540253,29.930757325603565,-0.13161557947164937
198,19.0,12.0858412751843,29.42899402737502,-0.05091431609366026
199,19.0,12.075087106779147,29.75454287408468,-0.08046115081285166
200,20.0,12.110312386883592,10.902552906679569,-0.014673654418105642
201,20.0,12.150525237244786,10.826457466107742,-0.15222045088212965
202,20.0,12.13200496010306,10.8955232284962,-0.18006510847997426
203,20.0,12.138920167873415,10.010837651480298,-0.05355918630431944
204,20.0,12.190538197641926,10.091286676786131,-0.012815682110256077
205,20.0,12.13193136375904,10.950061967050804,-0.1874930555694796
206,20.0,12.195060714693756,10.573437888123284,-0.07350695657115125
207,20.0,12.16318372121698,10.44844552197832,-0.08850680970010849
208,20.0,12.129321077169806,10.328664545369916,-0.1061873158010389
209,20.0,12.167251845607703,10.75237452943768,-0.12548973316569523
210,21.0,12.179157904372584,11.789618142794554,-0.05753837904974901
211,21.0,12.109120610304869,11.49442030470258,-0.09047794370521522
212,21.0,12.105755876001664,11.549528882323736,-0.10077913284316864
213,21.0,12.144153050137335,11.8877041827583,-0.10487917411568048
214,21.0,12.135091501255207,11.117067016427606,-0.01695391235261745
215,21.0,12.114299168205283,11.761510631717472,-0.11889003933968745
216,21.0,12.161821806331623,11.10112267612279,-0.17794827632278043
217,21.0,12.1084106806115,11.70096913145912,-0.11717063319101406
218,21.0,12.10727630063642,11.821860059290357,-0.133499181015015
219,21.0,12.170624222715649,11.0813487806419,-0.16647797574164436
220,22.0,12.10848377140852,12.986639578501176,-0.07784014228934666
221,22.0,12.13742707957561,12.37064214706689,-0.17218037739656644
222,22.0,12.18127995672575,12.947248577383858,-0.00043600385233233396
223,22.0,12.198600106382289,12.753378185258942,-0.1588707297912091
224,22.0,12.137625958553093,12.08350071669867,-0.13598636565570033
225,22.0,12.177714691592744,12.558404249735805,-0.15538266231337516
226,22.0,12.142422200924695,12.906354385094737,-0.03454810072017622
227,22.0,12.111119748230614,12.49262510429086,-0.017651926137739693
228,22.0,12.10113536447674,12.468660641994129,-0.02484386213778933
229,22.0,12.105630327568184,12.118817916268071,-0.17242486286892422
230,23.0,12.11175262467771,13.649210302116064,-0.15149925944965936
231,23.0,12.174604487926542,13.58336876509716,-0.08099467757092071
232,23.0,12.196217254847454,13.374870579523703,-0.035189411184939345
233,23.0,12.128571208628186,13.86859912818946,-0.16008061329284828
234,23.0,12.122359583851944,13.963222539440611,-0.17724153315502633
235,23.0,12.10121544746898,13.96987882670764,-0.19916278672389787
236,23.0,12.104315991195056,13.891143113698073,-0.18695290705031375
237,23.0,12.15277011090863,13.9929647961193,-0.1502601962775021
238,23.0,12.10737965647354,13.55385428440132,-0.14482082740620683
239,23.0,12.19693025356191,13.523097844170149,-0.05167313928272321
240,24.0,12.162939863813524,14.695748688984615,-0.01210557616506236
241,24.0,12.145454106476777,14.627558080084064,-0.022314565895667826
242,24.0,12.158431431192309,14.901158010490988,-0.03853200919040134
243,24.0,12.104544638034143,14.28096318959223,-0.026176127017830453
244,24.0,12.195041148407656,14.890263783890916,-0.0007496667789972378
245,24.0,12.14556567527857,14.620132597801536,-0.02140981709515799
246,24.0,12.127738118298112,14.188121159723762,-0.1978546387882929
247,24.0,12.146369840493998,14.353352228026052,-0.19829067465870232
248,24.0,12.158365611185086,14.077734636964983,-0.1544628070826306
249,24.0,12.197439480766617,14.986210744479605,-0.008578881130061333
250,25.0,12.169816171401974,15.53609636634412,-0.09470878664356519
251,25.0,12.130952761628633,15.813795019706948,-0.1630465874595064
252,25.0,12.168473117255388,15.162616939344892,-0.056343063447878095
253,25.0,12.191092718449385,15.822537242923168,-0.1038152697739676
254,25.0,12.194979991329191,15.72571950838836,-0.08966158250083822
255,25.0,12.16134151959358,15.41824303629062,-0.09066594052814558
256,25.0,12.1932728483354,15.866063889500408,-0.10624731899870454
257,25.0,12.104521867010618,15.026366974497252,-0.10580329704680658
258,25.0,12.137646336687803,15.810553330781833,-0.15600738800710268
259,25.0,12.198727612931494,15.150416891103529,-0.02478077387698363
260,26.0,12.159413071535212,16.380890856631023,-0.19457486619919884
261,26.0,12.19699143978146,16.842118923135708,-0.20561072930640378
262,26.0,12.183832870471113,16.46869315979497,-0.17941636711304199
263,26.0,12.141481950233766,16.273407071930706,-0.20115755331166696
264,26.0,12.105637549665092,16.864722376255052,-0.07817727655625717
265,26.0,12.181290100913008,16.99971767328613,-0.015597524515138517
266,26.0,12.19966368370739,16.55543170560263,-0.17273164666992358
267,26.0,12.17689874151805,16.944765729882427,-0.014662010620739352
268,26.0,12.18496473906774,16.2473481017432,-0.1549078332857956
269,26.0,12.145054413531009,16.129159415151495,-0.18233370161326867
270,27.0,12.195405102725871,17.60617463445088,-0.06014324270280724
271,27.0,12.122864280550344,17.671700684405856,-0.13902628105671155
272,27.0,12.16181282404579,17.35816271803284,-0.0697836814337407
273,27.0,12.111355759219965,17.6715731955928,-0.15052549811266758
274,27.0,12.15203077009038,17.772318391735638,-0.11955624252019525
275,27.0,12.152016350111198,17.85218150031854,-0.1272680011697922
276,27.0,12.155190683877448,17.560937971535385,-0.09600090136132522
277,27.0,12.187665360265834,17.403482866212396,-0.04830600780422856
278,27.0,12.113401522845065,17.028782676313337,-0.08632099574332663
279,27.0,12.17551372556736,17.620309551353465,-0.08140406278403489
280,28.0,12.17040797680992,18.21296416150891,-0.14358864726874998
281,28.0,12.113637147558675,18.01454466566788,-0.18129223921693516
282,28.0,12.135058755880658,18.589917686854637,-0.2151214044224492
283,28.0,12.139224404509973,18.43747492202373,-0.19633773654918052
284,28.0,12.190415869449374,18.3482554670233,-0.13657050689942452
285,28.0,12.15139894891598,18.783653012741144,-0.2173290583628713
286,28.0,12.139654278232127,18.622086700227875,-0.21360707271334256
287,28.0,12.186236370874674,18.94952062365764,-0.1983444472903937
288,28.0,12.114707348092905,18.926587625161496,-0.03597066106589608
289,28.0,12.149211629307953,18.25824438829896,-0.16914115950064001
290,29.0,12.145913575623826,19.98003257528548,-0.0966025525106744
291,29.0,12.149261809399286,19.328751610287508,-0.03655936951775729
292,29.0,12.163340085431672,19.240145618778197,-0.014742661056487805
293,29.0,12.107586332810866,19.12887972191065,-0.060787904422593186
294,29.0,12.112804583895777,19.15190269351229,-0.057580608675554146
295,29.0,12.11388271726494,19.640874744803213,-0.09915267119922433
296,29.0,12.118188008439914,19.345667283323863,-0.06911623716193915
297,29.0,12.1896788409906,19.47396164026287,-0.008798821604225182
298,29.0,12.166755773852104,19.17231987120163,-0.005401488054269876
299,29.0,12.119228901880868,19.04086861626648,-0.04144767275303707
300,30.0,12.116893506307216,20.27859033903196,-0.15152161684594567
301,30.0,12.117701048427676,20.08870253375705,-0.13425293199157018
302,30.0,12.11206358711006,20.460778768032725,-0.17212257256402097
303,30.0,12.12063337184058,20.36426986104808,-0.1552000932507216
304,30.0,12.150341727085484,20.69039482862937,-0.15367804197432555
305,30.0,12.10393121398411,20.799410398909043,-0.20950637949711393
306,30.0,12.16279003894909,20.08175903194887,-0.08855151951499884
307,30.0,12.187357862410677,20.920872400531813,-0.1365328580552525
308,30.0,12.106107795985483,20.2768776481472,-0.1621613698525799
309,30.0,12.180620127979305,20.74825969038366,-0.12838743617705362
310,31.0,12.118452101935638,21.20934932333671,-0.2302822661796533
311,31.0,12.137047210279135,21.48452298519102,-0.23531063444235123
312,31.0,12.161825477153029,21.36891363956977,-0.2006068272448971
313,31.0,12.146253471613312,21.747470938133755,-0.0012335525062514563
314,31.0,12.10366832028906,21.25243694434402,-0.0052514535918231076
315,31.0,12.171334958588456,21.8952068376872,-0.23617588485082486
316,31.0,12.151167744211566,21.53211348526532,-0.22526772970040376
317,31.0,12.110717201133978,21.447412366823453,-0.013413659332591976
318,31.0,12.153261726645502,21.24247050363473,-0.1983117422673626
319,31.0,12.126924323094938,21.377284163104623,-0.23623428879400166
320,32.0,12.102007119777772,22.32207916558318,-0.09006207148696177
321,32.0,12.121144800699652,22.327497352177915,-0.0713400330472993
322,32.0,12.111976213181924,22.890527280739896,-0.1239690390255781
323,32.0,12.159359245355404,22.67910231914449,-0.06028300768332251
324,32.0,12.178917123860732,22.49844219892906,-0.026774283984867253
325,32.0,12.108692028808742,22.53710654181855,-0.0999993832565007
326,32.0,12.158684111802089,22.74543947418433,-0.06607401304223437
327,32.0,12.143165954622969,22.127580302795565,-0.0338322896946881
328,32.0,12.128377590579872,22.363082296398638,-0.06685892291860185
329,32.0,12.16459172413316,22.570778304668917,-0.046689455997791285
330,33.0,12.135609672589784,23.98651524879298,-0.1843013308908681
331,33.0,12.160577481935688,23.237226791736,-0.10201171205114079
332,33.0,12.11017824726204,23.152859139184333,-0.14594215718362769
333,33.0,12.12459577283845,23.16068137325956,-0.13212276043213222
334,33.0,12.11865670240513,23.285095168693847,-0.14761381449916833
335,33.0,12.117337359529476,23.896765424626427,-0.19573244584044858
336,33.0,12.108023374566164,23.52451138957025,-0.1765981447513454
337,33.0,12.141039682698963,23.982378616908605,-0.1785549489825815
338,33.0,12.111203890216805,23.39785559904574,-0.16371503041578528
339,33.0,12.196947043327537,23.86550712589398,-0.1137226343944171
340,34.0,12.181707207094927,24.25790282704494,-0.15885723756193215
341,34.0,12.117088758739008,24.66864321992443,-0.2546589955305727
342,34.0,12.192937598912758,24.55676289301393,-0.1703173935655382
343,34.0,12.15716126894699,24.279979093660284,-0.18508622843831546
344,34.0,12.176949293319192,24.187043748557524,-0.15822625259507284
345,34.0,12.132367923640423,24.425436438616416,-0.2209346173480018
346,34.0,12.150761037868444,24.24240973241508,-0.18863105156603233
347,34.0,12.11148368247392,24.61062004244163,-0.25586911968051496
348,34.0,12.128863055324024,24.581238221422613,-0.23625950265774698
349,34.0,12.11543627152742,24.481140101854816,-0.24209722270616751
350,35.0,12.15325894325516,25.051823536822425,-0.2474513365565727
351,35.0,12.133660427819391,25.13441467693897,-0.007211812346511692
352,35.0,12.106337497047276,25.989960232389944,-0.09239094474173015
353,35.0,12.132235384497472,25.80987444585464,-0.05435206386977853
354,35.0,12.125464065476375,25.68150272222393,-0.0524595674073165
355,35.0,12.176022785988968,25.595638740607843,-0.26561145708011225
356,35.0,12.147157618855015,25.41184091414727,-0.01252517099764816
357,35.0,12.1348868266543,25.929529144247827,-0.0597667792068961
358,35.0,12.183061940778773,25.965026910666516,-0.013975356975443276
359,35.0,12.112429722348557,25.730867475203645,-0.06882930567463852
360,36.0,12.193834045682102,26.18123306616566,-0.017747636362438257
361,36.0,12.106649626736678,26.74112064929006,-0.1424667985968071
362,36.0,12.157447311317991,26.841828776758277,-0.09838735304935042
363,36.0,12.11397723766263,26.79526731185989,-0.1387553117031537
364,36.0,12.120162732004774,26.163655942865702,-0.09024912646049366
365,36.0,12.1164265797931,26.81457472023138,-0.1375949339976792
366,36.0,12.16651972206962,26.52306542476912,-0.06799969164734065
367,36.0,12.13588304841235,26.877200540813103,-0.12231578998227732
368,36.0,12.139244510742262,26.816599439471577,-0.11490861718440826
369,36.0,12.143913490857022,26.376944429424903,-0.08081597111288907
370,37.0,12.14626797856696,27.301377874164142,-0.1401722353134467
371,37.0,12.174760938017624,27.50272039009248,-0.12503688447352523
372,37.0,12.123221269514682,27.899574573274567,-0.20283816140085342
373,37.0,12.13838912213732,27.543552861113987,-0.16412076089108218
374,37.0,12.190647211096454,27.624237995913997,-0.11719883905549189
375,37.0,12.111689804070837,27.939832123613478,-0.2170284011738257
376,37.0,12.162770805307142,27.334905614657085,-0.12589385984849244
377,37.0,12.113927207266338,27.794025189270297,-0.20516203315955472
378,37.0,12.16200727559285,27.53346109197632,-0.13983013991450477
379,37.0,12.189389258305097,27.78859721122453,-0.12932943235335514
380,38.0,12.115167487973276,28.311722067795547,-0.23803987584180852
381,38.0,12.124848913981443,28.74394629257268,-0.25669468076696944
382,38.0,12.103353243473578,28.56988968487132,-0.2667983836459964
383,38.0,12.176245868574068,28.87676563676175,-0.21397043369018398
384,38.0,12.13420817487159,28.821257304672013,-0.25238837490253196
385,38.0,12.11106317369552,28.84645229173452,-0.2771832510129162
386,38.0,12.112748866233195,28.397287290560367,-0.24607947797341012
387,38.0,12.179729536577955,28.149917427348772,-0.16282473187707325
388,38.0,12.122925139523264,28.722252568393067,-0.2571996909547707
389,38.0,12.172003653654606,28.641147632885296,-0.20280508703832645
390,39.0,12.169394844446709,29.542724443347595,-0.26415264305212105
391,39.0,12.125179905890697,29.34569599350392,-0.006751316803891072
392,39.0,12.118159771680142,29.908450561333627,-0.04624245524809467
393,39.0,12.158339179476611,29.40085141676364,-0.26600662792283813
394,39.0,12.146200580364413,29.94728333961181,-0.02043091292615884
395,39.0,12.115335140311608,29.5862298320168,-0.030501232242574616
396,39.0,12.150588867888446,29.61145423543465,-0.2874147247465224
397,39.0,12.101811018382085,29.87212390894415,-0.060503627585450914
398,39.0,12.19321182824836,29.565133183589207,-0.24178424872494553
399,39.0,12.169665082387688,29.922499381177296,-0.28844479572226334
400,40.0,12.27072386343134,10.15253904291426,-0.12792514211471762
401,40.0,12.257628836016682,10.606715046382856,-0.01540686205720121
402,40.0,12.242413067130238,10.736444235624722,-0.04814572543584994
403,40.0,12.2934367014769,10.925568512906777,-0.02261506183857165
404,40.0,12.245083937140413,10.113238045840756,-0.14791655506126133
405,40.0,12.298484119896234,10.838898086445932,-0.005875834613934927
406,40.0,12.212466268120329,10.920841882617372,-0.10298307723537903
407,40.0,12.286989636206211,10.518838057126072,-0.1643574151181646
408,40.0,12.259127543574492,10.39900270387013,-0.17500117918635105
409,40.0,12.205476163882205,10.3351972416459,-0.030882618088632796
410,41.0,12.280285344859802,11.004632023004604,-0.04643104385796093
411,41.0,12.233349917169114,11.398168693590945,-0.14637436303427265
412,41.0,12.253739560293791,11.91985561641276,-0.19604267129845354
413,41.0,12.234634599436596,11.346953201896229,-0.13819960659242803
414,41.0,12.273750124810975,11.452217940889808,-0.11322533345990848
415,41.0,12.222460482293998,11.452439516132694,-0.16456692898634095
416,41.0,12.21408570203798,11.176386986506223,-0.13579900521940402
417,41.0,12.249836777273948,11.418925449504547,-0.132672029476268
418,41.0,12.29148459010681,11.362393899116633,-0.08340239425263363
419,41.0,12.258058835027803,11.632264287919533,-0.1531207532688672
420,42.0,12.201309445658833,12.66353737201671,-0.14492912388463886
421,42.0,12.217803596686975,12.961070317469456,-0.16560144868515891
422,42.0,12.21486627277531,12.414624123727023,-0.10021944216980394
423,42.0,12.208534966807864,12.996874251845949,-0.17934251526574307
424,42.0,12.250219501033124,12.595385017320044,-0.08747645659945036
425,42.0,12.206707647738842,12.749960470399175,-0.15033291026283813
426,42.0,12.220990559309556,12.898054289440712,-0.15454561860419602
427,42.0,12.2205139640482,12.190687720663666,-0.066509645383384
428,42.0,12.203654966784809,12.47206694511,-0.11862710022835543
429,42.0,12.256484113326264,12.065708639428353,-0.014850006555905182
430,43.0,12.2775527616695,13.453288834748028,-0.1671824242544293
431,43.0,12.252439026932755,13.440762746938228,-0.19074669447047476
432,43.0,12.240076306087532,13.559640331308218,-0.012749650669620749
433,43.0,12.215524024593073,13.18192813049527,-0.19543321505898703
434,43.0,12.286178562101352,13.946115462133632,-0.011388059583298471
435,43.0,12.237330931627977,13.270744673143554,-0.18468731308019848
